GEOID,year,name,parent-location,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate,imputed,subbed
5310215,2005,Carnation,Washington,2046.0,1.67,23.4,946.0,74643.0,346200.0,36.8,84.36,1.71,8.31,0.83,2.49,0.0,2.3,0.0,163.0,2.0,2.0,1.13,1.13,0,0
5310215,2006,Carnation,Washington,2046.0,1.67,23.4,946.0,74643.0,346200.0,36.8,84.36,1.71,8.31,0.83,2.49,0.0,2.3,0.0,165.0,0.0,0.0,0.0,0.0,0,0
5310215,2007,Carnation,Washington,2046.0,1.67,23.4,946.0,74643.0,346200.0,36.8,84.36,1.71,8.31,0.83,2.49,0.0,2.3,0.0,168.0,2.0,1.0,0.31,1.4,0,0
5310215,2008,Carnation,Washington,2046.0,1.67,23.4,946.0,74643.0,346200.0,36.8,84.36,1.71,8.31,0.83,2.49,0.0,2.3,0.0,169.0,1.0,1.0,0.54,0.85,0,0
5310215,2009,Carnation,Washington,2046.0,1.67,23.4,946.0,74643.0,346200.0,36.8,84.36,1.71,8.31,0.83,2.49,0.0,2.3,0.0,173.0,2.0,1.0,0.53,1.36,0,0
5310215,2010,Carnation,Washington,1786.0,6.03,26.47,1085.0,64427.0,327700.0,35.1,80.74,0.84,12.65,0.95,3.02,0.11,1.68,0.0,175.0,1.0,1.0,0.52,0.52,0,0
5310215,2011,Carnation,Washington,1733.0,4.81,26.9,1178.0,73611.0,289700.0,31.3,80.32,1.04,11.14,0.12,3.17,0.81,3.4,0.0,179.0,3.0,0.0,0.0,1.82,0,0
5310215,2012,Carnation,Washington,1733.0,4.81,26.9,1178.0,73611.0,289700.0,31.3,80.32,1.04,11.14,0.12,3.17,0.81,3.4,0.0,182.0,2.0,1.0,0.5,1.01,0,0
5310215,2013,Carnation,Washington,1733.0,4.81,26.9,1178.0,73611.0,289700.0,31.3,80.32,1.04,11.14,0.12,3.17,0.81,3.4,0.0,186.0,4.0,3.0,1.76,2.03,0,0
5310215,2014,Carnation,Washington,1733.0,4.81,26.9,1178.0,73611.0,289700.0,31.3,80.32,1.04,11.14,0.12,3.17,0.81,3.4,0.0,189.0,1.0,1.0,0.48,0.76,0,0
5310215,2015,Carnation,Washington,1733.0,4.81,26.9,1178.0,73611.0,289700.0,31.3,80.32,1.04,11.14,0.12,3.17,0.81,3.4,0.0,193.0,3.0,1.0,0.47,1.42,0,0
5310215,2016,Carnation,Washington,1733.0,4.81,26.9,1178.0,73611.0,289700.0,31.3,80.32,1.04,11.14,0.12,3.17,0.81,3.4,0.0,196.0,2.0,2.0,0.93,1.2,0,0
5310320,2000,Carson,Washington,2116.0,13.69,26.73,511.0,33598.0,119800.0,39.0,86.58,0.33,6.1,3.21,0.24,0.05,2.6,0.9,217.0,3.0,3.0,1.3,1.3,0,0
5310320,2001,Carson,Washington,2116.0,13.69,26.73,511.0,33598.0,119800.0,39.0,86.58,0.33,6.1,3.21,0.24,0.05,2.6,0.9,220.0,4.0,4.0,1.83,1.83,0,0
5310320,2002,Carson,Washington,2116.0,13.69,26.73,511.0,33598.0,119800.0,39.0,86.58,0.33,6.1,3.21,0.24,0.05,2.6,0.9,223.0,10.0,8.0,3.59,4.26,0,0
5310320,2003,Carson,Washington,2116.0,13.69,26.73,511.0,33598.0,119800.0,39.0,86.58,0.33,6.1,3.21,0.24,0.05,2.6,0.9,227.0,6.0,3.0,1.18,2.44,0,0
5310320,2004,Carson,Washington,2116.0,13.69,26.73,511.0,33598.0,119800.0,39.0,86.58,0.33,6.1,3.21,0.24,0.05,2.6,0.9,230.0,0.0,0.0,0.0,0.0,0,0
5310320,2005,Carson,Washington,2374.0,5.05,15.89,497.0,47731.0,170900.0,33.9,91.28,0.0,8.72,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0,0
5310320,2006,Carson,Washington,2374.0,5.05,15.89,497.0,47731.0,170900.0,33.9,91.28,0.0,8.72,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0,0
5310320,2007,Carson,Washington,2374.0,5.05,15.89,497.0,47731.0,170900.0,33.9,91.28,0.0,8.72,0.0,0.0,0.0,0.0,0.0,241.0,3.0,3.0,1.19,1.19,0,0
5310320,2008,Carson,Washington,2374.0,5.05,15.89,497.0,47731.0,170900.0,33.9,91.28,0.0,8.72,0.0,0.0,0.0,0.0,0.0,245.0,2.0,2.0,0.78,0.78,0,0
5310320,2009,Carson,Washington,2374.0,5.05,15.89,497.0,47731.0,170900.0,33.9,91.28,0.0,8.72,0.0,0.0,0.0,0.0,0.0,248.0,2.0,0.0,0.0,0.92,0,0
5310320,2010,Carson,Washington,2279.0,15.89,28.83,555.0,50583.0,200200.0,28.2,85.87,0.44,7.02,1.67,0.53,0.04,4.39,0.04,252.0,1.0,1.0,0.38,0.38,0,0
5310320,2011,Carson,Washington,2361.0,13.73,34.72,712.0,35727.0,200600.0,45.4,81.83,0.0,10.76,6.48,0.0,0.13,0.8,0.0,254.0,1.0,1.0,0.21,0.58,0,0
5310320,2012,Carson,Washington,2361.0,13.73,34.72,712.0,35727.0,200600.0,45.4,81.83,0.0,10.76,6.48,0.0,0.13,0.8,0.0,258.0,1.0,1.0,0.37,0.37,0,0
5310320,2013,Carson,Washington,2361.0,13.73,34.72,712.0,35727.0,200600.0,45.4,81.83,0.0,10.76,6.48,0.0,0.13,0.8,0.0,261.0,2.0,2.0,0.73,0.73,0,0
5310320,2014,Carson,Washington,2361.0,13.73,34.72,712.0,35727.0,200600.0,45.4,81.83,0.0,10.76,6.48,0.0,0.13,0.8,0.0,264.0,3.0,3.0,1.29,1.29,0,0
5310320,2015,Carson,Washington,2361.0,13.73,34.72,712.0,35727.0,200600.0,45.4,81.83,0.0,10.76,6.48,0.0,0.13,0.8,0.0,267.0,3.0,3.0,1.07,1.22,0,0
5310320,2016,Carson,Washington,2361.0,13.73,34.72,712.0,35727.0,200600.0,45.4,81.83,0.0,10.76,6.48,0.0,0.13,0.8,0.0,270.0,1.0,1.0,0.35,0.35,0,0
5310372,2000,Cascade-Fairwood,Washington,34580.0,5.89,29.84,853.0,57996.0,192800.0,26.9,71.21,6.04,4.11,0.54,13.4,0.44,3.92,0.34,,,,,,0,0
5310372,2001,Cascade-Fairwood,Washington,34580.0,5.89,29.84,853.0,57996.0,192800.0,26.9,71.21,6.04,4.11,0.54,13.4,0.44,3.92,0.34,,,,,,0,0
5310372,2002,Cascade-Fairwood,Washington,34580.0,5.89,29.84,853.0,57996.0,192800.0,26.9,71.21,6.04,4.11,0.54,13.4,0.44,3.92,0.34,,,,,,0,0
5310372,2003,Cascade-Fairwood,Washington,34580.0,5.89,29.84,853.0,57996.0,192800.0,26.9,71.21,6.04,4.11,0.54,13.4,0.44,3.92,0.34,,,,,,0,0
5310372,2004,Cascade-Fairwood,Washington,34580.0,5.89,29.84,853.0,57996.0,192800.0,26.9,71.21,6.04,4.11,0.54,13.4,0.44,3.92,0.34,,,,,,0,0
5310372,2005,Cascade-Fairwood,Washington,39734.0,7.33,28.18,1102.0,70032.0,323800.0,27.8,58.31,9.69,8.39,0.72,17.66,0.95,3.83,0.46,,,,,,0,0
5310372,2006,Cascade-Fairwood,Washington,39734.0,7.33,28.18,1102.0,70032.0,323800.0,27.8,58.31,9.69,8.39,0.72,17.66,0.95,3.83,0.46,,,,,,0,0
5310372,2007,Cascade-Fairwood,Washington,39734.0,7.33,28.18,1102.0,70032.0,323800.0,27.8,58.31,9.69,8.39,0.72,17.66,0.95,3.83,0.46,,,,,,0,0
5310372,2008,Cascade-Fairwood,Washington,39734.0,7.33,28.18,1102.0,70032.0,323800.0,27.8,58.31,9.69,8.39,0.72,17.66,0.95,3.83,0.46,,,,,,0,0
5310372,2009,Cascade-Fairwood,Washington,39734.0,7.33,28.18,1102.0,70032.0,323800.0,27.8,58.31,9.69,8.39,0.72,17.66,0.95,3.83,0.46,,,,,,0,0
5310455,2000,Cascade Valley,Washington,1811.0,15.03,27.22,371.0,37344.0,140500.0,38.6,74.77,2.71,17.12,1.38,0.33,0.06,3.59,0.06,138.0,5.0,5.0,3.33,3.75,0,0
5310455,2001,Cascade Valley,Washington,1811.0,15.03,27.22,371.0,37344.0,140500.0,38.6,74.77,2.71,17.12,1.38,0.33,0.06,3.59,0.06,148.0,9.0,8.0,5.47,5.86,0,0
5310455,2002,Cascade Valley,Washington,1811.0,15.03,27.22,371.0,37344.0,140500.0,38.6,74.77,2.71,17.12,1.38,0.33,0.06,3.59,0.06,156.0,10.0,6.0,3.69,6.64,0,0
5310455,2003,Cascade Valley,Washington,1811.0,15.03,27.22,371.0,37344.0,140500.0,38.6,74.77,2.71,17.12,1.38,0.33,0.06,3.59,0.06,165.0,7.0,2.0,1.39,4.18,0,0
5310455,2004,Cascade Valley,Washington,1811.0,15.03,27.22,371.0,37344.0,140500.0,38.6,74.77,2.71,17.12,1.38,0.33,0.06,3.59,0.06,214.0,,,,,0,0
5310455,2005,Cascade Valley,Washington,2537.0,14.24,41.03,604.0,46458.0,177400.0,33.6,69.69,0.0,20.81,9.18,0.0,0.0,0.32,0.0,222.0,,,,,0,0
5310455,2006,Cascade Valley,Washington,2537.0,14.24,41.03,604.0,46458.0,177400.0,33.6,69.69,0.0,20.81,9.18,0.0,0.0,0.32,0.0,230.0,,,,,0,0
5310455,2007,Cascade Valley,Washington,2537.0,14.24,41.03,604.0,46458.0,177400.0,33.6,69.69,0.0,20.81,9.18,0.0,0.0,0.32,0.0,238.0,,,,,0,0
5310455,2008,Cascade Valley,Washington,2537.0,14.24,41.03,604.0,46458.0,177400.0,33.6,69.69,0.0,20.81,9.18,0.0,0.0,0.32,0.0,246.0,,,,,0,0
5310455,2009,Cascade Valley,Washington,2537.0,14.24,41.03,604.0,46458.0,177400.0,33.6,69.69,0.0,20.81,9.18,0.0,0.0,0.32,0.0,254.0,,,,,0,0
5310455,2010,Cascade Valley,Washington,2246.0,8.68,31.19,919.0,51797.0,208700.0,33.9,74.67,1.91,19.37,0.8,0.45,0.04,2.67,0.09,262.0,,,,,0,0
5310455,2011,Cascade Valley,Washington,2280.0,15.64,46.84,635.0,32188.0,231900.0,40.7,80.18,3.64,13.86,0.79,0.39,0.0,1.14,0.0,261.0,,,,,0,0
5310455,2012,Cascade Valley,Washington,2280.0,15.64,46.84,635.0,32188.0,231900.0,40.7,80.18,3.64,13.86,0.79,0.39,0.0,1.14,0.0,260.0,,,,,0,0
5310455,2013,Cascade Valley,Washington,2280.0,15.64,46.84,635.0,32188.0,231900.0,40.7,80.18,3.64,13.86,0.79,0.39,0.0,1.14,0.0,258.0,,,,,0,0
5310455,2014,Cascade Valley,Washington,2280.0,15.64,46.84,635.0,32188.0,231900.0,40.7,80.18,3.64,13.86,0.79,0.39,0.0,1.14,0.0,257.0,,,,,0,0
5310455,2015,Cascade Valley,Washington,2280.0,15.64,46.84,635.0,32188.0,231900.0,40.7,80.18,3.64,13.86,0.79,0.39,0.0,1.14,0.0,256.0,,,,,0,0
5310455,2016,Cascade Valley,Washington,2280.0,15.64,46.84,635.0,32188.0,231900.0,40.7,80.18,3.64,13.86,0.79,0.39,0.0,1.14,0.0,255.0,,,,,0,0
5310495,2000,Cashmere,Washington,2965.0,8.42,40.9,478.0,34854.0,138900.0,24.8,81.08,0.0,17.0,0.47,0.3,0.07,0.94,0.13,431.0,5.0,5.0,1.12,1.12,0,0
5310495,2001,Cashmere,Washington,2965.0,8.42,40.9,478.0,34854.0,138900.0,24.8,81.08,0.0,17.0,0.47,0.3,0.07,0.94,0.13,435.0,3.0,3.0,0.65,0.65,0,0
5310495,2002,Cashmere,Washington,2965.0,8.42,40.9,478.0,34854.0,138900.0,24.8,81.08,0.0,17.0,0.47,0.3,0.07,0.94,0.13,440.0,2.0,2.0,0.36,0.36,0,0
5310495,2003,Cashmere,Washington,2965.0,8.42,40.9,478.0,34854.0,138900.0,24.8,81.08,0.0,17.0,0.47,0.3,0.07,0.94,0.13,443.0,8.0,6.0,1.32,1.77,0,0
5310495,2004,Cashmere,Washington,2965.0,8.42,40.9,478.0,34854.0,138900.0,24.8,81.08,0.0,17.0,0.47,0.3,0.07,0.94,0.13,448.0,2.0,1.0,0.22,0.5,0,0
5310495,2005,Cashmere,Washington,2937.0,4.85,40.54,665.0,40861.0,211600.0,29.8,72.05,0.82,26.39,0.0,0.41,0.0,0.34,0.0,457.0,,,,,0,0
5310495,2006,Cashmere,Washington,2937.0,4.85,40.54,665.0,40861.0,211600.0,29.8,72.05,0.82,26.39,0.0,0.41,0.0,0.34,0.0,459.0,,,,,0,0
5310495,2007,Cashmere,Washington,2937.0,4.85,40.54,665.0,40861.0,211600.0,29.8,72.05,0.82,26.39,0.0,0.41,0.0,0.34,0.0,460.0,,,,,0,0
5310495,2008,Cashmere,Washington,2937.0,4.85,40.54,665.0,40861.0,211600.0,29.8,72.05,0.82,26.39,0.0,0.41,0.0,0.34,0.0,461.0,,,,,0,0
5310495,2009,Cashmere,Washington,2937.0,4.85,40.54,665.0,40861.0,211600.0,29.8,72.05,0.82,26.39,0.0,0.41,0.0,0.34,0.0,463.0,,,,,0,0
5310495,2010,Cashmere,Washington,3063.0,10.08,41.5,678.0,42500.0,243700.0,38.9,68.95,0.26,28.4,0.59,0.49,0.03,1.11,0.16,464.0,,,,,0,0
5310495,2011,Cashmere,Washington,3146.0,8.73,46.38,765.0,52461.0,208300.0,25.6,67.01,0.64,29.34,0.95,0.7,0.0,1.37,0.0,467.0,,,,,0,0
5310495,2012,Cashmere,Washington,3146.0,8.73,46.38,765.0,52461.0,208300.0,25.6,67.01,0.64,29.34,0.95,0.7,0.0,1.37,0.0,469.0,,,,,0,0
5310495,2013,Cashmere,Washington,3146.0,8.73,46.38,765.0,52461.0,208300.0,25.6,67.01,0.64,29.34,0.95,0.7,0.0,1.37,0.0,472.0,,,,,0,0
5310495,2014,Cashmere,Washington,3146.0,8.73,46.38,765.0,52461.0,208300.0,25.6,67.01,0.64,29.34,0.95,0.7,0.0,1.37,0.0,475.0,,,,,0,0
5310495,2015,Cashmere,Washington,3146.0,8.73,46.38,765.0,52461.0,208300.0,25.6,67.01,0.64,29.34,0.95,0.7,0.0,1.37,0.0,477.0,,,,,0,0
5310495,2016,Cashmere,Washington,3146.0,8.73,46.38,765.0,52461.0,208300.0,25.6,67.01,0.64,29.34,0.95,0.7,0.0,1.37,0.0,480.0,,,,,0,0
5310565,2000,Castle Rock,Washington,2130.0,17.31,37.09,521.0,37212.0,98100.0,26.0,92.3,0.23,3.33,1.5,0.28,0.33,2.02,0.0,310.0,,,,,0,0
5310565,2001,Castle Rock,Washington,2130.0,17.31,37.09,521.0,37212.0,98100.0,26.0,92.3,0.23,3.33,1.5,0.28,0.33,2.02,0.0,272.0,2.0,2.0,0.8,0.8,0,0
5310565,2002,Castle Rock,Washington,2130.0,17.31,37.09,521.0,37212.0,98100.0,26.0,92.3,0.23,3.33,1.5,0.28,0.33,2.02,0.0,270.0,10.0,10.0,3.71,3.71,0,0
5310565,2003,Castle Rock,Washington,2130.0,17.31,37.09,521.0,37212.0,98100.0,26.0,92.3,0.23,3.33,1.5,0.28,0.33,2.02,0.0,268.0,12.0,7.0,2.45,4.48,0,0
5310565,2004,Castle Rock,Washington,2130.0,17.31,37.09,521.0,37212.0,98100.0,26.0,92.3,0.23,3.33,1.5,0.28,0.33,2.02,0.0,267.0,6.0,3.0,1.23,2.31,0,0
5310565,2005,Castle Rock,Washington,2328.0,19.96,39.81,667.0,45326.0,146200.0,30.3,85.52,1.59,3.14,1.63,0.9,0.0,6.92,0.3,266.0,5.0,4.0,1.56,1.89,0,0
5310565,2006,Castle Rock,Washington,2328.0,19.96,39.81,667.0,45326.0,146200.0,30.3,85.52,1.59,3.14,1.63,0.9,0.0,6.92,0.3,265.0,4.0,2.0,0.7,1.52,0,0
5310565,2007,Castle Rock,Washington,2328.0,19.96,39.81,667.0,45326.0,146200.0,30.3,85.52,1.59,3.14,1.63,0.9,0.0,6.92,0.3,264.0,4.0,3.0,1.19,1.57,0,0
5310565,2008,Castle Rock,Washington,2328.0,19.96,39.81,667.0,45326.0,146200.0,30.3,85.52,1.59,3.14,1.63,0.9,0.0,6.92,0.3,261.0,6.0,3.0,1.1,2.47,0,0
5310565,2009,Castle Rock,Washington,2328.0,19.96,39.81,667.0,45326.0,146200.0,30.3,85.52,1.59,3.14,1.63,0.9,0.0,6.92,0.3,260.0,5.0,4.0,1.65,2.1,0,0
5310565,2010,Castle Rock,Washington,1982.0,15.93,35.97,761.0,35833.0,146000.0,34.9,89.1,0.1,4.89,2.17,0.2,0.35,3.18,0.0,259.0,6.0,2.0,0.77,2.27,0,0
5310565,2011,Castle Rock,Washington,2334.0,10.43,39.61,728.0,41585.0,141900.0,31.2,82.65,0.0,3.94,1.41,1.07,0.0,10.93,0.0,264.0,4.0,1.0,0.44,1.57,0,0
5310565,2012,Castle Rock,Washington,2334.0,10.43,39.61,728.0,41585.0,141900.0,31.2,82.65,0.0,3.94,1.41,1.07,0.0,10.93,0.0,268.0,6.0,4.0,1.6,2.08,0,0
5310565,2013,Castle Rock,Washington,2334.0,10.43,39.61,728.0,41585.0,141900.0,31.2,82.65,0.0,3.94,1.41,1.07,0.0,10.93,0.0,274.0,5.0,3.0,1.15,1.83,0,0
5310565,2014,Castle Rock,Washington,2334.0,10.43,39.61,728.0,41585.0,141900.0,31.2,82.65,0.0,3.94,1.41,1.07,0.0,10.93,0.0,280.0,4.0,2.0,0.72,1.53,0,0
5310565,2015,Castle Rock,Washington,2334.0,10.43,39.61,728.0,41585.0,141900.0,31.2,82.65,0.0,3.94,1.41,1.07,0.0,10.93,0.0,284.0,5.0,3.0,1.01,1.67,0,0
5310565,2016,Castle Rock,Washington,2334.0,10.43,39.61,728.0,41585.0,141900.0,31.2,82.65,0.0,3.94,1.41,1.07,0.0,10.93,0.0,290.0,4.0,3.0,0.99,1.54,0,0
5310585,2000,Cathan,Washington,526.0,1.84,3.98,1000.0,58875.0,155700.0,17.5,87.64,0.38,2.66,3.61,1.52,0.57,3.61,0.0,,,,,,0,0
5310585,2001,Cathan,Washington,526.0,1.84,3.98,1000.0,58875.0,155700.0,17.5,87.64,0.38,2.66,3.61,1.52,0.57,3.61,0.0,,,,,,0,0
5310585,2002,Cathan,Washington,526.0,1.84,3.98,1000.0,58875.0,155700.0,17.5,87.64,0.38,2.66,3.61,1.52,0.57,3.61,0.0,,,,,,0,0
5310585,2003,Cathan,Washington,526.0,1.84,3.98,1000.0,58875.0,155700.0,17.5,87.64,0.38,2.66,3.61,1.52,0.57,3.61,0.0,,,,,,0,0
5310585,2004,Cathan,Washington,526.0,1.84,3.98,1000.0,58875.0,155700.0,17.5,87.64,0.38,2.66,3.61,1.52,0.57,3.61,0.0,,,,,,0,0
5310585,2005,Cathan,Washington,770.0,8.81,16.0,718.0,56389.0,247000.0,38.6,75.84,0.78,15.06,0.0,4.16,0.0,4.16,0.0,,,,,,0,0
5310585,2006,Cathan,Washington,770.0,8.81,16.0,718.0,56389.0,247000.0,38.6,75.84,0.78,15.06,0.0,4.16,0.0,4.16,0.0,,,,,,0,0
5310585,2007,Cathan,Washington,770.0,8.81,16.0,718.0,56389.0,247000.0,38.6,75.84,0.78,15.06,0.0,4.16,0.0,4.16,0.0,,,,,,0,0
5310585,2008,Cathan,Washington,770.0,8.81,16.0,718.0,56389.0,247000.0,38.6,75.84,0.78,15.06,0.0,4.16,0.0,4.16,0.0,,,,,,0,0
5310585,2009,Cathan,Washington,770.0,8.81,16.0,718.0,56389.0,247000.0,38.6,75.84,0.78,15.06,0.0,4.16,0.0,4.16,0.0,,,,,,0,0
5310600,2000,Cathcart,Washington,3015.0,3.87,11.42,720.0,65357.0,264000.0,22.9,93.2,0.43,2.82,0.4,0.8,0.03,2.19,0.13,80.0,1.0,1.0,0.3,0.3,0,0
5310600,2001,Cathcart,Washington,3015.0,3.87,11.42,720.0,65357.0,264000.0,22.9,93.2,0.43,2.82,0.4,0.8,0.03,2.19,0.13,84.0,1.0,1.0,0.92,0.92,0,0
5310600,2002,Cathcart,Washington,3015.0,3.87,11.42,720.0,65357.0,264000.0,22.9,93.2,0.43,2.82,0.4,0.8,0.03,2.19,0.13,88.0,1.0,1.0,0.83,0.83,0,0
5310600,2003,Cathcart,Washington,3015.0,3.87,11.42,720.0,65357.0,264000.0,22.9,93.2,0.43,2.82,0.4,0.8,0.03,2.19,0.13,92.0,0.0,0.0,0.0,0.0,0,0
5310600,2004,Cathcart,Washington,3015.0,3.87,11.42,720.0,65357.0,264000.0,22.9,93.2,0.43,2.82,0.4,0.8,0.03,2.19,0.13,96.0,2.0,2.0,2.57,2.57,0,0
5310600,2005,Cathcart,Washington,3321.0,2.56,4.19,1375.0,107554.0,460100.0,50.0,93.47,0.0,4.73,0.0,1.51,0.0,0.3,0.0,101.0,1.0,1.0,0.24,0.24,0,0
5310600,2006,Cathcart,Washington,3321.0,2.56,4.19,1375.0,107554.0,460100.0,50.0,93.47,0.0,4.73,0.0,1.51,0.0,0.3,0.0,105.0,1.0,1.0,0.23,0.46,0,0
5310600,2007,Cathcart,Washington,3321.0,2.56,4.19,1375.0,107554.0,460100.0,50.0,93.47,0.0,4.73,0.0,1.51,0.0,0.3,0.0,109.0,1.0,1.0,1.18,1.18,0,0
5310600,2008,Cathcart,Washington,3321.0,2.56,4.19,1375.0,107554.0,460100.0,50.0,93.47,0.0,4.73,0.0,1.51,0.0,0.3,0.0,113.0,1.0,1.0,0.05,0.33,0,0
5310600,2009,Cathcart,Washington,3321.0,2.56,4.19,1375.0,107554.0,460100.0,50.0,93.47,0.0,4.73,0.0,1.51,0.0,0.3,0.0,117.0,1.0,1.0,0.96,1.19,0,0
5310600,2010,Cathcart,Washington,2458.0,1.47,13.79,1482.0,118033.0,459900.0,32.5,92.47,0.28,3.78,0.2,1.38,0.12,1.71,0.04,121.0,4.0,1.0,0.84,2.89,0,0
5310600,2011,Cathcart,Washington,2553.0,9.54,17.79,,82222.0,463000.0,19.5,93.69,1.65,1.65,0.0,2.51,0.0,0.51,0.0,123.0,1.0,1.0,0.86,0.9,0,0
5310600,2012,Cathcart,Washington,2553.0,9.54,17.79,,82222.0,463000.0,19.5,93.69,1.65,1.65,0.0,2.51,0.0,0.51,0.0,125.0,2.0,2.0,1.64,1.85,0,0
5310600,2013,Cathcart,Washington,2553.0,9.54,17.79,,82222.0,463000.0,19.5,93.69,1.65,1.65,0.0,2.51,0.0,0.51,0.0,126.0,1.0,0.0,0.0,0.93,0,0
5310600,2014,Cathcart,Washington,2553.0,9.54,17.79,,82222.0,463000.0,19.5,93.69,1.65,1.65,0.0,2.51,0.0,0.51,0.0,128.0,3.0,2.0,1.76,2.68,0,0
5310600,2015,Cathcart,Washington,2553.0,9.54,17.79,,82222.0,463000.0,19.5,93.69,1.65,1.65,0.0,2.51,0.0,0.51,0.0,130.0,2.0,2.0,1.58,1.6,0,0
5310600,2016,Cathcart,Washington,2553.0,9.54,17.79,,82222.0,463000.0,19.5,93.69,1.65,1.65,0.0,2.51,0.0,0.51,0.0,131.0,2.0,1.0,0.2,1.15,0,0
5310635,2000,Cathlamet,Washington,565.0,15.13,43.09,395.0,33409.0,107100.0,22.4,94.16,0.53,0.53,1.59,0.88,0.0,2.3,0.0,97.0,0.0,0.0,0.0,0.0,0,0
5310635,2001,Cathlamet,Washington,565.0,15.13,43.09,395.0,33409.0,107100.0,22.4,94.16,0.53,0.53,1.59,0.88,0.0,2.3,0.0,97.0,0.0,0.0,0.0,0.0,0,0
5310635,2002,Cathlamet,Washington,565.0,15.13,43.09,395.0,33409.0,107100.0,22.4,94.16,0.53,0.53,1.59,0.88,0.0,2.3,0.0,97.0,0.0,0.0,0.0,0.0,0,0
5310635,2003,Cathlamet,Washington,565.0,15.13,43.09,395.0,33409.0,107100.0,22.4,94.16,0.53,0.53,1.59,0.88,0.0,2.3,0.0,97.0,0.0,0.0,0.0,0.0,0,0
5310635,2004,Cathlamet,Washington,565.0,15.13,43.09,395.0,33409.0,107100.0,22.4,94.16,0.53,0.53,1.59,0.88,0.0,2.3,0.0,97.0,0.0,0.0,0.0,0.0,0,0
5310635,2005,Cathlamet,Washington,620.0,3.27,57.1,432.0,35109.0,167300.0,33.4,90.97,0.0,3.55,3.39,0.0,0.0,2.1,0.0,98.0,0.0,0.0,0.0,0.0,0,0
5310635,2006,Cathlamet,Washington,620.0,3.27,57.1,432.0,35109.0,167300.0,33.4,90.97,0.0,3.55,3.39,0.0,0.0,2.1,0.0,98.0,1.0,1.0,0.88,0.88,0,0
5310635,2007,Cathlamet,Washington,620.0,3.27,57.1,432.0,35109.0,167300.0,33.4,90.97,0.0,3.55,3.39,0.0,0.0,2.1,0.0,98.0,1.0,1.0,0.87,0.87,0,0
5310635,2008,Cathlamet,Washington,620.0,3.27,57.1,432.0,35109.0,167300.0,33.4,90.97,0.0,3.55,3.39,0.0,0.0,2.1,0.0,98.0,1.0,1.0,0.87,0.87,0,0
5310635,2009,Cathlamet,Washington,620.0,3.27,57.1,432.0,35109.0,167300.0,33.4,90.97,0.0,3.55,3.39,0.0,0.0,2.1,0.0,98.0,0.0,0.0,0.0,0.0,0,0
5310635,2010,Cathlamet,Washington,532.0,13.43,41.47,567.0,39750.0,207600.0,25.0,92.29,0.19,3.38,0.94,1.13,0.0,1.88,0.19,98.0,0.0,0.0,0.0,0.0,0,0
5310635,2011,Cathlamet,Washington,612.0,16.79,51.25,558.0,39643.0,173700.0,27.5,80.07,0.82,13.56,3.27,1.47,0.0,0.82,0.0,100.0,0.0,0.0,0.0,0.0,0,0
5310635,2012,Cathlamet,Washington,612.0,16.79,51.25,558.0,39643.0,173700.0,27.5,80.07,0.82,13.56,3.27,1.47,0.0,0.82,0.0,102.0,0.0,0.0,0.0,0.0,0,0
5310635,2013,Cathlamet,Washington,612.0,16.79,51.25,558.0,39643.0,173700.0,27.5,80.07,0.82,13.56,3.27,1.47,0.0,0.82,0.0,105.0,2.0,0.0,0.0,1.64,0,0
5310635,2014,Cathlamet,Washington,612.0,16.79,51.25,558.0,39643.0,173700.0,27.5,80.07,0.82,13.56,3.27,1.47,0.0,0.82,0.0,107.0,1.0,1.0,0.8,0.8,0,0
5310635,2015,Cathlamet,Washington,612.0,16.79,51.25,558.0,39643.0,173700.0,27.5,80.07,0.82,13.56,3.27,1.47,0.0,0.82,0.0,109.0,2.0,2.0,1.58,1.58,0,0
5310635,2016,Cathlamet,Washington,612.0,16.79,51.25,558.0,39643.0,173700.0,27.5,80.07,0.82,13.56,3.27,1.47,0.0,0.82,0.0,111.0,1.0,1.0,0.77,0.77,0,0
5310645,2010,Cavalero,Washington,4660.0,0.0,13.75,1617.0,93977.0,300600.0,24.9,87.12,1.03,5.19,0.69,2.83,0.17,2.83,0.13,231.0,2.0,1.0,0.6,1.0,0,0
5310645,2011,Cavalero,Washington,4950.0,0.0,19.26,1806.0,98450.0,281400.0,32.1,83.68,0.16,7.37,0.4,1.23,0.24,6.91,0.0,236.0,2.0,1.0,0.39,0.85,0,0
5310645,2012,Cavalero,Washington,4950.0,0.0,19.26,1806.0,98450.0,281400.0,32.1,83.68,0.16,7.37,0.4,1.23,0.24,6.91,0.0,242.0,4.0,2.0,0.84,1.62,0,0
5310645,2013,Cavalero,Washington,4950.0,0.0,19.26,1806.0,98450.0,281400.0,32.1,83.68,0.16,7.37,0.4,1.23,0.24,6.91,0.0,248.0,5.0,4.0,1.67,2.04,0,0
